NWS	USGS	
UNDN6	01500500	
VSTN6	01513500	
WALN6	01423000	
WCRN6	01525500	
WDBN6	414525074360601	
WHBN6	01339060	
WITN6	01511000	
WSRN6	01502731	
WVYN6	01515000	
ASFN6	04275000	
AUSN6	04275500	
BOMN6	04270200	
BRAN6	04269000	
CHAN6	04265432	
CHZN6	04271815	
CZRN6	04271500	
HEUN6	04263000	
HVLN6	04262500	
LPHN6	04273800	
NWCN6	01312000	
OGIN6	04262000	
PARN6	04268800	
PBGN6	04273500	
PHCN6	04294413	
PIEN6	04266500	
ROUN6	04295000	
RYVN6	04268000	
SCLN6	04267500	
SPBN6	04273700	
WIHN6	04279085	
WLBN6	04276500	
AFDN6	421512077472801	
ALLN6	04232050	
ARTN6	04260500	
ATTN6	04216418	
AVNN6	04228500	
AVON6	04228500	
BEPN6	03013946	
BLBN6	04230650	
BOON6	04252500	
BTVN6	04217000	
BTWN6	430146078101301	
BURN6	04219768	
CHCN6	04231000	
CHRN6	04231000	
COSN6	04245840	
CPNN6	04235000	
CRCN6	421217079183601	
CREN6	425704078360601	
DNNN6	04256000	
DSVN6	04224775	
EBZN6	04215500	
FLCN6	03014500	
FLIN6	04235250	
FLMN6	440114075453701	
FRKN6	421946078274901	
GARN6	04230500	
GDVN6	04214500	
GOWN6	04213500	
GRBN6	04230500	
HNYN6	04229500	
IRON6	0423205010	
JONN6	04227500	
KNVN6	0422016550	
LCSN6	04215000	
MCKN6	04254500	
MMDN6	04224000	
NALN6	421932078513701	
NGRN6	0422026250	
NWRN6	430311077051501	
OLNN6	03010820	
OSON6	04249000	
PHXN6	04247055	
PMPN6	430252077283402	
PNAN6	420326079295801	
PNVN6	04250200	
PRGN6	422702079005101	
PRTN6	04223000	
PTGN6	04223000	
RAPN6	04218000	
REDN6	04249200	
RHSN6	420530078445201	
ROHN6	04231600	
RRMN6	04232034	
RSVN6	431308078544501	
SANN6	04250750	
SBYN6	04220045	
SHYN6	430924078241301	
SLMN6	03011020	
VOLN6	432148076225101	
WELN6	04221000	
WILN6	04218518	
WLLN6	04221000	
WRSN6	04230380	
ARLN6	01308500	
BBGN6	01302020	
BPLN6	01374930	
CNQN6	01306460	
FLXN6	01304057	
FRPN6	01310521	
HPBN6	01374598	
IWDN6	01311850	
KTNN6	01374901	
LNDN6	01309225	
MTTN6	01304250	
NUTN6	410518074020300	
ORIN6	01304200	
PECN6	01304500	
PMTN6	01376269	
PRIN6	01304562	
PTLN6	412714073331301	
PUTN6	0137449480	
RAMN6	01387400	
REYN6	01310740	
RKWN6	01311145	
RVLN6	01374559	
RWYN6	01311875	
SFFN6	01387420	
SGHN6	405925072165601	
SLCN6	01374781	
STGN6	411405074141501	
SUFN6	01387450	
WESN6	01302600	
WNYN6	01376800	
XRVN6	01374890	
ALLO1	03086500	
BCYO1	04196000	
BFDO1	04207200	
BIGO1	04208502	
BLEO1	03131982	
BRCO1	412453081395500	
BRLO1	03090000	
BRPO1	04201515	
BRRO1	04201500	
BRWO1	03090500	
BWCO1	04206416	
CCKO1	04213000	
CCRO1	03098700	
CHAO1	03130000	
CHPO1	04206448	
CRDO1	03223000	
CTNO1	03118000	
CWFO1	04196800	
ECAO1	410433081312500	
ECLO1	410121081330300	
ELRO1	04200500	
ENMO1	03118131	
EOMO1	04195820	
EWAO1	410014081362600	
FDLO1	04188400	
FDOO1	04188399	
FDYO1	04189000	
FECO1	04188496	
FFMO1	04198000	
FLYO1	04188433	
GARO1	04208460	
GMLO1	04208347	
HOLO1	04193999	
HRPO1	04202000	
HRVO1	405536081192600	
INCO1	04206413	
INDO1	04208000	
JAIO1	04206425	
KASO1	04197277	
KILO1	03139000	
KIRO1	03092450	
KITO1	03092460	
KNSO1	03102950	
LARO1	03217500	
LDVO1	03131500	
LEAO1	03094000	
LEXO1	03131898	
LKBO1	03138791	
LLWO1	03099500	
LOSO1	03118050	
MBLO1	04188337	
MCHO1	03135000	
MILO1	04199000	
MISO1	03095000	
MLMO1	04197100	
MLNO1	03117000	
MNGO1	03223425	
MQGO1	03094704	
MSQO1	03095500	
MVEO1	03136500	
NWTO1	03091000	
OLPO1	04206000	
OWHO1	04199155	
PARO1	412325081415500	
PHAO1	03093000	
PHLO1	03133500	
PNVO1	04212100	
PRGO1	03219500	
PRIO1	03091500	
PRMO1	412141081412100	
REPO1	04197152	
ROCO1	04197170	
RVNO1	03092090	
SHLO1	03129197	
SRSO1	405209082393200	
STGO1	03116077	
SWAO1	04193994	
TFFO1	04197137	
UPPO1	04196500	
UTOO1	04177000	
VERO1	04199500	
WANO1	03117500	
WBNO1	03118209	
WBTO1	03118299	
WBYO1	04209000	
WDVO1	04195500	
WHTO1	04193997	
WTVO1	04193500	
YGWO1	03098600	
ZMBO1	03118258	
AFRO1	03228805	
ASVO1	03229796	
BBRO1	03232470	
BCCO1	03322485	
BCKO1	395417082314200	
BEEO1	03145000	
BHDO1	03247040	
BLPO1	03220000	
BRDO1	03264000	
BRMO1	03232500	
BVLO1	03234000	
CAEO1	03242350	
CCNO1	03255000	
CHCO1	03231500	
CJBO1	03268090	
CLMO1	03229000	
CMDO1	03272700	
CMMO1	03229610	
COLO1	03227500	
CRCO1	03230700	
CSCO1	03228500	
CTFO1	03232300	
DBVO1	03230500	
DELO1	03225500	
DGRO1	03260706	
DTNO1	03270500	
DUBO1	03221000	
EAGO1	03267900	
ENGO1	03266000	
ENTO1	03157500	
EVNO1	03255420	
FKNO1	03271620	
GERO1	03272000	
GLDO1	03232000	
GRGO1	03221500	
GRNO1	03145483	
GTWO1	03238495	
HAMO1	03274000	
HARO1	03247041	
HIGO1	03234500	
HOOO1	03228400	
HRKO1	03227107	
ISVO1	03144950	
KETO1	03271300	
KLBO1	03228750	
KRKO1	03144816	
LLMO1	03242050	
LOCO1	03262000	
MBGO1	03271601	
MCRO1	03255500	
MDTO1	03272100	
MELO1	03238680	
MIAO1	03274615	
MLGO1	03245500	
MMGO1	03271500	
MRDO1	03270000	
MSTO1	03230800	
NEAO1	03146500	
NEPO1	03146277	
NKOO1	03146405	
NMSO1	03146402	
NPTO1	03261950	
OLDO1	03240000	
OSAO1	03220500	
PCBO1	03230900	
PERO1	03247500	
PIQO1	03262500	
PKTO1	03237020	
PLLO1	03265000	
PORO1	03217200	
RCNO1	03145534	
REEO1	03229500	
RFDO1	04180988	
RKBO1	03157000	
SBYO1	03228300	
SCRO1	03255390	
SFAO1	03221646	
SFHO1	03145173	
SGFO1	03269500	
SIDO1	03261500	
SPGO1	03255300	
TAYO1	03263000	
TRYO1	03262700	
UBNO1	03267000	
UTCO1	03146000	
WEJO1	03230310	
WLFO1	03241500	
WMSO1	03231000	
WOLO1	03271000	
WRTO1	03226800	
WUNO1	03237500	
BCRO1	04184500	
DFCO1	04191500	
FARO1	04185440	
FTJO1	04186500	
GILO1	04189131	
HMLO1	04192574	
JUNO1	04191444	
KALO1	04188100	
ORLO1	04187100	
OTTO1	04189260	
PAYO1	04191378	
PNDO1	04189174	
SHUO1	04192599	
STRO1	04185000	
ARMO1	03113990	
AWDO1	03121500	
BHLO1	03124000	
BLOO1	03111548	
BRFO1	03126395	
CDIO1	03142000	
CLLO1	03149500	
CSHO1	03140500	
DLLO1	03147500	
DONO1	03111500	
DREO1	03144500	
DVLO1	03122500	
DWTO1	03141700	
ESTO1	03109500	
FRAO1	03144000	
HANO1	03114280	
HRTO1	03115644	
LVLO1	03120500	
LWCO1	03141870	
MRLO1	03121850	
NCTO1	03129000	
NHSO1	03118500	
NLLO1	03138500	
NWPO1	03124800	
PIEO1	03126000	
SNCO1	03141500	
TPLO1	03128500	
TPPO1	03127000	
URVO1	03127500	
WHDO1	03139850	
WLLO1	03143500	
YELO1	03110000	
ZANO1	03148000	
ADMO1	03202000	
AIDO1	03205470	
ATHO1	03159500	
BEVO1	03150500	
BOLO1	03201902	
DOAO1	03158200	
EWIO1	03201980	
IROO1	03216070	
LNBO1	03115400	
MACO1	03115712	
MCCO1	03150000	
MFLO1	03159246	
MTAO1	03150700	
SRCO1	03159540	
SUNO1	03159000	
TJOO1	03158510	
WHPO1	03115786	
BVRO2	07234000	
GBRO2	07232470	
KENO2	07154500	
FRGO2	07156900	
ADDO2	07313585	
ALTO2	07302500	
ALXO2	07328100	
ANDO2	07326500	
ASPO2	07329849	
ATKO2	07333010	
AVAO2	07148400	
AWCO2	07325860	
BFFO2	07157950	
BLKO2	07152000	
BLUO2	07332500	
BRIO2	07228500	
CAGO2	07325500	
CANO2	07334800	
CARO2	07301500	
CHYO2	07316500	
CKTO2	07311240	
CLIO2	07325000	
CLMO2	07239450	
CLVO2	07231500	
CMTO2	07327447	
CNLO2	07238500	
CNOO2	07239000	
CNVO2	07332390	
CORO2	07315700	
COUO2	07315650	
CRLO2	07303400	
CRNO2	07328180	
CSFO2	07149520	
CTWO2	335048096374300	
CWRO2	07331455	
CYLO2	07327442	
DLBO2	07313000	
DOVO2	07159100	
DURO2	07331000	
DVSO2	07329780	
EAKO2	07325800	
EKCO2	07325850	
ELCO2	352537099234301	
ELNO2	07239500	
ELWO2	07308990	
ERCO2	351223099480001	
ESCO2	07160350	
ESFO2	07301110	
FAXO2	07311230	
FBFO2	07324400	
FCCO2	07326000	
FDLO2	07311415	
FGWO2	343457096404501	
FITO2	07334200	
FOSO2	07324300	
FRSO2	07334000	
FSCO2	07334238	
FTCO2	07325900	
FUQO2	07329610	
GAWO2	07235600	
GGWO2	350748098231101	
GTRO2	07160000	
HEAO2	07305000	
HEFO2	07159550	
HGWO2	352802098191601	
HLCO2	07325840	
HMMO2	07324200	
HRHO2	07241550	
HUBO2	07312920	
HVRO2	07329700	
LAEO2	07309990	
LGTO2	07303000	
LHCO2	07240000	
LHUO2	07329605	
LSDO2	07229445	
LTLO2	07309500	
LVLO2	07160500	
MCKO2	07331200	
MCPO2	07331295	
MGCO2	07333900	
MGMO2	07300500	
MGWO2	342500095530001	
MJCO2	07309435	
NKHO2	07327550	
NLRO2	07230000	
NRCO2	07229050	
OKBO2	07241520	
OLBO2	07241000	
ONCO2	07240200	
OVRO2	07240500	
PLVO2	07328500	
PRCO2	07229200	
PRLO2	07229300	
PWCO2	07160810	
RIPO2	07161450	
RNDO2	07311500	
RPCO2	07331300	
SASO2	07231000	
SAYO2	07301481	
SEIO2	07238000	
SGWO2	343017096561501	
SHLO2	07241600	
SNCO2	07241800	
SRCO2	07329852	
STCO2	073298507	
SWDO2	07159750	
SWTO2	07301420	
SYDO2	07307010	
TCMO2	07230500	
TIPO2	07307028	
TONO2	07151000	
TPCO2	07331383	
TRLO2	07315500	
TUCO2	07228940	
TWRO2	07331390	
WANO2	07158000	
WATO2	07239300	
WDGO2	07237500	
WETO2	07242000	
WLTO2	07311000	
WRWO2	07242380	
WWLO2	07241588	
YUKO2	07239700	
EAGO2	07339000	
GLOO2	07337900	
IDBO2	07338500	
SMTO2	07338750	
ANTO2	07336200	
AVTO2	07176500	
BCCO2	07197360	
BCDO2	07335700	
BGCO2	07191000	
BGSO2	07243500	
BTLO2	07174470	
BVLO2	07174400	
CCDO2	071912213	
CLRO2	07176000	
CLTO2	07335790	
CMCO2	07185090	
COMO2	07185000	
CTSO2	07178200	
CWYO2	07196090	
ELDO2	07197000	
GCSO2	07189540	
GHCO2	07189542	
GORO2	07198000	
HMYO2	07176950	
HSKO2	07165570	
JBCO2	07191222	
KNSO2	07196000	
LEPO2	07171000	
LLCO2	07249920	
LNGO2	07190500	
LNRO2	07190100	
LSNO2	07190400	
LVNO2	07247015	
MFDO2	07191400	
MIAO2	07185080	
MKGO2	07194500	
MTCO2	07185095	
NNEO2	07191285	
NSCO2	07191288	
OKEO2	07174618	
OWSO2	07178000	
PANO2	07249413	
PAWO2	07153000	
PBFO2	07247250	
PENO2	07190000	
PHSO2	07176321	
PICO2	365942094504203	
PTAO2	07249000	
QUAO2	07188000	
RAMO2	07175500	
RDOO2	07247500	
RGWO2	363021096432404	
RLSO2	07152500	
SHKO2	355510096293501	
SHRO2	07249800	
SLCO2	07249985	
SPAO2	07191300	
SPEO2	07177500	
SYCO2	07191220	
TALO2	07196500	
TCCO2	07177800	
TFRO2	07177650	
THCO2	07165562	
TJOO2	07164600	
TLHO2	07165565	
TLSO2	07164500	
UNGO2	07335300	
WBFO2	07194555	
WHTO2	07245000	
WSCO2	07195865	
WSSO2	07195855	
WTTO2	07195500	
ACLO3	11503000	
AGNO3	14372300	
APLO3	14361900	
APPO3	14362000	
APRO3	14366000	
ARWO3	14369500	
ASCO3	14353000	
AZAO3	14309000	
BCAO3	14354200	
BODO3	14316495	
BOYO3	11510700	
CHSO3	11501000	
CHTO3	14400000	
COGO3	14308990	
COQO3	14327055	
CRMO3	14314700	
CTRO3	11492200	
CWRO3	14314500	
EFAO3	14353500	
EGLO3	14339000	
EKTO3	14321000	
ELKO3	14338000	
FHCO3	14315950	
GLNO3	14309500	
GRAO3	14361500	
GSVO3	14308995	
KEOO3	11509500	
KLLO3	11507500	
KRBO3	14377100	
LCKO3	14312500	
LOSO3	14335040	
LRPO3	14318000	
MCLO3	14337600	
MFDO3	14357500	
MLBO3	14337500	
MULO3	14313200	
MYNO3	14327000	
MYPO3	14326510	
NUSO3	14315700	
NUTO3	14316460	
NUWO3	14313700	
POWO3	14325000	
RDLO3	14310000	
RPRO3	14328000	
RTLO3	11505900	
RYGO3	14359000	
SCRO3	14316700	
SGRO3	14362250	
SRPO3	14332000	
SSPO3	14316455	
TILO3	14308000	
TKTO3	14315500	
WKAO3	11493500	
WMSO3	11502500	
WNRO3	14319500	
WRKO3	11504115	
WSNO3	14312000	
BCQO3	14096850	
BDGO3	14046778	
BLMO3	14034480	
COBO3	14087380	
CROO3	14087400	
DECO3	14076500	
GIBO3	14020000	
HWLO3	14034470	
JBMO3	14036860	
JDMO3	14048000	
JHNO3	14038530	
KAHO3	14097100	
MCGO3	14020300	
METO3	14091500	
MNMO3	13331500	
MODO3	14103000	
MONO3	14046000	
MSRO3	14113200	
NFMO3	14105800	
PCCO3	14046890	
PDUO3	14020850	
RTRO3	14044000	
SERO3	14046500	
SHIO3	14092750	
SPSO3	454519118025800	
TRYO3	13333000	
UKIO3	450805118561100	
UMAO3	14033500	
WILO3	14034500	
WIMO3	14034608	
WLLO3	455924118030000	
WLOO3	14034490	
ALBO3	14174000	
AQSO3	14200700	
AURO3	14202000	
BCLO3	14181400	
BCTO3	14142800	
BEAO3	14303600	
BFLO3	14138720	
BLUO3	14162200	
BLWO3	14198400	
BLZO3	14138800	
BMFO3	14138850	
BONO3	453845121562000	
BRLO3	14138560	
BRTO3	14161100	
BRVO3	14139000	
BUMO3	14201500	
BURO3	14139900	
CANO3	14200000	
CBAO3	14246900	
CGRO3	14159500	
CMRO3	14159110	
CORO3	14171600	
COTO3	14153500	
CRHO3	14113290	
DCSO3	14200100	
DEQO3	14180300	
DETO3	14180500	
DEXO3	14150000	
DLLO3	14203500	
DRRO3	14154500	
DURO3	14206950	
ESTO3	14210000	
FAIO3	14211814	
FCBO3	14138870	
FNFO3	14150290	
FOSO3	14186600	
FSSO3	14301000	
GOSO3	14157500	
GPRO3	14186100	
GREO3	14211400	
HARO3	14166000	
HODO3	14120000	
JASO3	14152000	
JEFO3	14189050	
JFFO3	14189000	
LOBO3	14306340	
LSNO3	14141500	
MCMO3	14194150	
MEHO3	14183000	
MIWO3	14211550	
MNRO3	14170000	
MOCO3	14158500	
MPLO3	14307620	
MRGO3	14165500	
MRHO3	14164900	
MSCO3	14185800	
NBRO3	14138900	
NSGO3	14184100	
OGCO3	14208700	
OGRO3	14209250	
OKPO3	14209000	
ORCO3	14207770	
PHIO3	14171000	
RUNO3	14140000	
SBRO3	14139800	
SCSO3	14200300	
SFCO3	14159200	
SILO3	14305500	
SLCO3	14188610	
SLMO3	14191000	
SNDO3	14142500	
SPRO3	14165000	
SRMO3	14137000	
SYCO3	14211500	
TIDO3	14306500	
TLMO3	14301500	
TRAO3	14302480	
TRBO3	14158850	
TRSO3	14188800	
TUCO3	14303200	
TYCO3	14211315	
VENO3	14299800	
VIDO3	14162500	
WCLO3	14150800	
WREO3	14158100	
WSLO3	14207500	
WTLO3	14187500	
WTSO3	14302020	
ALDP1	01428750	
ARHP1	01534500	
AYLP1	01534490	
CHOP1	01513550	
EDGP1	01439590	
FCYP1	01534300	
HNEP1	01429500	
HONP1	01430000	
HWYP1	01431500	
JDWP1	01429400	
MHPP1	01533400	
MONP1	01532000	
MTMP1	01434000	
NBSP1	01531250	
OFRP1	01536000	
PKIP1	01534860	
PMTP1	01428900	
PRMP1	01429000	
ROWP1	01432110	
STIP1	01534180	
SUCP1	01531325	
TCFP1	01531908	
TNKP1	01534000	
TOWP1	01531500	
WAPP1	01538000	
WBRP1	01536500	
WPSP1	01514850	
BVLP1	03022540	
CNNP1	413542080245002	
EWTP1	415607080044601	
GRDP1	04213075	
JMSP1	03101500	
LVLP1	03021410	
MEAP1	03022550	
MEDP1	03023100	
NUTP1	04213152	
UCDP1	03021520	
UCTP1	03021518	
WCDP1	03022554	
WTTP1	03021350	
ALWP1	01553025	
AUGP1	01564500	
AXEP1	01546500	
BCHP1	01547500	
BECP1	01548005	
BEDP1	01559790	
BELP1	01560000	
BLDP1	01557500	
BMBP1	01538700	
BNDP1	01547700	
BRAP1	03010955	
BSCP1	01569460	
BSRP1	01576516	
BUSP1	01544800	
BWRP1	01541000	
CCBP1	01573695	
CCPP1	01553850	
CEDP1	01548500	
CNFP1	03081000	
CNSP1	01576754	
COWP1	01519995	
CPHP1	01571500	
CRFP1	01544500	
CRVP1	01541200	
CRWP1	01541180	
DALP1	01555500	
DANP1	01540500	
DMLP1	01541500	
DUBP1	03031624	
EBRP1	03027000	
ECMP1	03041000	
ELKP1	01519200	
ELRP1	03010500	
ENGP1	01549500	
EPMP1	01542810	
FABP1	01553990	
FALP1	01573710	
FCBP1	01540000	
FCKP1	01539000	
FDLP1	03040000	
GDDP1	01541340	
GHDP1	03027500	
GLWP1	01571005	
GUFP1	03011800	
HARP1	01570500	
HEIP1	01573849	
HERP1	01573560	
HGSP1	01570000	
HOUP1	01546400	
HTVP1	01573000	
HUJP1	01559000	
HYDP1	01601000	
HYEP1	01541303	
ILTP1	01553240	
IWDP1	01572190	
JHNP1	03028500	
JHSP1	03041029	
JRSP1	01549760	
KARP1	01542500	
KIZP1	03012550	
KNZP1	03012520	
LFBP1	01539700	
LGVP1	01468500	
LHVP1	01545800	
LNCP1	01576500	
LOYP1	01552000	
LWBP1	01553500	
LWSP1	01564895	
LWVP1	01520000	
LYCP1	01550500	
LYVP1	01567500	
MAKP1	03079000	
MANP1	01574000	
MBGP1	01516500	
MBYP1	01518420	
MFDP1	01516350	
MFGP1	01576787	
MNTP1	01547950	
MNYP1	01553005	
MPLP1	01563500	
MRTP1	01576000	
MSBP1	01547200	
MSCP1	01547100	
MTKP1	01571184	
MTLP1	01573600	
MUCP1	01577500	
MYLP1	015765195	
NPTP1	01567000	
PALP1	03007800	
PGVP1	01572025	
PNCP1	01555000	
PORP1	01566000	
PURP1	01575585	
QCBP1	01573160	
RASP1	03026500	
RDYP1	03029000	
REEP1	01565000	
RNOP1	01545600	
RONP1	01576767	
ROVP1	01545500	
RSSP1	03015000	
RTBP1	01563200	
RTDP1	01563100	
SBYP1	01554000	
SFFP1	01544000	
SGVP1	01574500	
SHNP1	03010655	
SLYP1	01564512	
SMDP1	01568000	
SNNP1	01543500	
SNVP1	01451800	
SONP1	01552500	
SPKP1	01558000	
SRMP1	01548303	
SRRP1	01543000	
STVP1	01543900	
SXTP1	01562000	
SYDP1	01547480	
TGAP1	01517900	
TGHP1	01518498	
TGJP1	01518700	
TGRP1	01518000	
TQAP1	01469500	
TRLP1	01550000	
UNBP1	015765185	
URSP1	03080000	
WARP1	01543693	
WCCP1	01573825	
WCXP1	03028000	
WESP1	01545000	
WFDP1	01518862	
WHRP1	01543700	
WIBP1	01556000	
WILP1	01551500	
WRRP1	03015310	
WTVP1	01549700	
WVQP1	01553700	
YGBP1	03077000	
YGOP1	03077500	
YOUP1	03076850	
YRCP1	01575500	
YRKP1	01574700	
YVLP1	03015500	
NEEP1	01613050	
WANP1	01619000	
ACMP1	03049640	
ANAP1	410501079524401	
BDDP1	03085000	
BEAP1	03107500	
BKTP1	405320078483901	
CARP1	03085500	
CCDP1	03039000	
CHRP1	03075000	
CKFP1	412020079133901	
CLLP1	03082500	
CLNP1	03039035	
CMDP1	03044000	
CNMP1	03043810	
COKP1	03029500	
CRCP1	03038500	
DQHP1	03085213	
DSHP1	03086000	
ELZP1	03075070	
EMSP1	03085734	
EMXP1	03085730	
ETNP1	03049800	
FFSP1	403006080252301	
FREP1	03039040	
FRKP1	03025500	
FRPP1	03049000	
FZZP1	410538080280801	
GDIP1	400233080261301	
GNVP1	03102500	
GRCP1	03042500	
GSRP1	412739080104201	
GTYP1	03049819	
GYLP1	03072655	
HMRP1	03042280	
IDAP1	03038000	
JFRP1	03073000	
JOSP1	03042000	
KINP1	03045000	
KTTP1	03036500	
LATP1	03045010	
LHDP1	03047000	
LYLP1	03046500	
LYNP1	03017500	
MAXP1	03073750	
MCRP1	03034500	
MDRP1	411734078522101	
MFFP1	03108000	
MGYP1	03108500	
MHDP1	03036000	
MHGP1	03035500	
MOSP1	03036150	
NATP1	03049500	
OPLP1	03081500	
PARP1	03031500	
PMRP1	03063000	
PNDP1	03030500	
PNEP1	03049807	
PRVP1	03106300	
PTTP1	03085152	
PXSP1	03034000	
RECP1	03044810	
RMRP1	03033000	
ROSP1	03020500	
SHDP1	03103500	
SHPP1	03103400	
SHRP1	03049680	
SNCP1	03032500	
STSP1	03083500	
SWDP1	03041500	
TIOP1	03019500	
TNTP1	03020000	
TRNP1	03102850	
TTKP1	03084800	
UTCP1	03024000	
VGFP1	03048500	
VTTP1	411958079540202	
WFTP1	405344079380201	
WHKP1	03016000	
WLTP1	03074500	
WPMP1	03105500	
WRDP1	03084698	
WURP1	03106500	
WXFP1	403734080063001	
ZLPP1	03106000	
ALKP1	01440400	
ALLP1	01451500	
ALNP1	01452000	
APAP1	01451650	
BETP1	01453000	
BMRP1	01470960	
BREP1	01470500	
BRVP1	01470779	
BTHP1	01452500	
CDFP1	01481000	
CHLP1	01464720	
CHSP1	01477000	
COBP1	01475530	
COTP1	01480500	
DBLP1	01472620	
DNTP1	01480685	
DWNP1	01480870	
EBBP1	01480700	
EGRP1	01472198	
FCRP1	01467087	
FTWP1	01473900	
GLDP1	01454700	
GMRP1	01480675	
GRAP1	01473000	
HLGP1	01472199	
HNBP1	01480300	
KNSP1	01479820	
KRVP1	01449360	
LHTP1	01449000	
LNGP1	01465500	
LNHP1	01465500	
LPNP1	01447680	
MNSP1	01442500	
MODP1	01480617	
NBKP1	01480638	
NEBP1	01464645	
NHPP1	01462000	
NRSP1	01473500	
NSHP1	01464907	
NTSP1	01475850	
PADP1	01474500	
PEPP1	01465200	
PHAP1	01474000	
PHDP1	01474501	
PLLP1	01467048	
PLVP1	01470870	
POQP1	01465798	
POXP1	01472157	
PRRP1	01449800	
PRTP1	01450500	
PRYP1	01449790	
PSVP1	01459500	
PTNP1	01472000	
RDRP1	01471510	
RIDP1	01476480	
RUSP1	01464750	
SHOP1	01439500	
SKVP1	01478245	
SPGP1	01471875	
STBP1	01441495	
STDP1	01447500	
SWTP1	01440485	
SWVP1	01472810	
TACP1	01467086	
TATP1	01446775	
TBYP1	01447720	
TULP1	01471000	
VFGP1	01473169	
WGNP1	01480400	
WHNP1	01447780	
WHTP1	01447800	
WNTP1	01451000	
ADJP4	50020100	
AGBP4	50011128	
AGRP4	50011180	
AIBP4	50043000	
ARCP4	50026140	
ARDP4	50028400	
AREP4	50027600	
ARFP4	50029000	
ARGP4	50027100	
ARHP4	50027000	
BAUP4	50034000	
BAYP4	50047850	
BCAP4	50048565	
BZAP4	50999963	
BZBP4	50999964	
BZCP4	50999965	
BZDP4	50999966	
CABP4	50055380	
CAGP4	50055000	
CAHP4	50999962	
CAIP4	50999961	
CAKP4	50053025	
CAMP4	50055225	
CAPP4	50058350	
CDPP4	50093110	
CIAP4	50035000	
CIEP4	50047560	
CIFP4	50047535	
CJDP4	50111320	
CMAP4	50014800	
CNAP4	50061800	
COAP4	50106100	
COMP4	50043800	
CORP4	50038320	
CPFP4	50093053	
CRSP4	50128907	
DRAP4	50047550	
FAEP4	50070900	
FAJP4	50071000	
FLAP4	182133066342800	
GARP4	50999959	
GCRP4	50085100	
GMNP4	50095000	
GRPP4	50093120	
GUAP4	50011200	
GUBP4	50011000	
GURP4	50057000	
GUSP4	50999958	
GUTP4	50055750	
GUVP4	50999968	
GYAP4	50124200	
HORP4	50138000	
IANP4	50112500	
JAXP4	50026025	
JAYP4	50025155	
JDCP4	50111340	
JDZP4	50111330	
JLGP4	50110650	
JUAP4	50111500	
JUBP4	50111300	
LADP4	50020550	
LAGP4	50128940	
LARP4	50010500	
LCOP4	50106850	
LCSP4	50039995	
LGUP4	50141500	
LICP4	50075550	
LLUP4	50125780	
LLYP4	50126150	
LOCP4	50128900	
LOEP4	50128905	
LOGP4	50129254	
LOPP4	50128945	
MANP4	50038100	
MAUP4	50090500	
MAYP4	50136400	
MELP4	50095800	
MJAP4	50128920	
MOCP4	50147800	
MODP4	50148890	
MORP4	50031200	
MSAP4	50065500	
NAMP4	50044810	
NARP4	50045000	
NASP4	50045010	
NGIP4	50075000	
NGKP4	50076000	
OROP4	50032590	
PANP4	50093000	
PASP4	50093045	
PATP4	50092000	
PAXP4	50093075	
PBTP4	50093090	
PCEP4	50113800	
PCTP4	50093083	
PIEP4	50081000	
PLOP4	50059000	
PRNP4	50115240	
PRTP4	50114900	
QUEP4	50010800	
REGP4	50011088	
RLCP4	50128933	
RPBP4	50048690	
RPOP4	50049100	
SALP4	50100200	
SAMP4	50100450	
SEBP4	50144000	
SLEP4	50999954	
SLGP4	50999956	
SLKP4	50051310	
SLLP4	50050900	
SLMP4	50999960	
SLNP4	50051800	
TOAP4	50046000	
TOVP4	50110900	
TOXP4	50111210	
TRJP4	50059210	
TRUP4	50059050	
USAP4	50043197	
USGP4	50999999	
UTHP4	50028000	
UTUP4	50021700	
UTXP4	50024950	
VALP4	50056400	
VAMP4	50999967	
VEDP4	50063800	
VEQP4	180559065280501	
VERP4	50064200	
VGBP4	50039500	
VILP4	50032290	
VINP4	50999970	
VIVP4	50023110	
YAHP4	50141100	
YBUP4	50083500	
ARCR1	01117800	
BEAR1	01117468	
CENR1	01114500	
CRAR1	01116500	
EPPR1	01109403	
FDLR1	01111500	
MOSR1	01114000	
USQR1	01117420	
WASR1	01116000	
WHLR1	411838071513000	
WKGR1	01117350	
WODR1	01117500	
WOOR1	01112500	
WSTR1	01118500	
ABKS1	331940081443501	
ALTS1	02161000	
BAKS1	335336082214600	
BISS1	02131500	
BMBS1	02173051	
CBRS1	02162035	
CCKS1	02169672	
CCPS1	02173212	
CHAS1	02167000	
CHPS1	02166500	
CLRS1	02196690	
CMDS1	02148000	
COLS1	02169500	
COPS1	02173030	
COXS1	0214676115	
CSFS1	02130840	
DENS1	02173000	
EGFS1	334710081550700	
FTMS1	02169810	
GADS1	02169625	
GILS1	02169570	
IRMS1	02168500	
KKRS1	342440080443900	
LCCS1	344333080503600	
LGRS1	341010081543900	
LGTS1	02166501	
LKMS1	02168501	
LMES1	02169921	
LSRS1	02167705	
MBES1	343024080130600	
MCBS1	02130900	
MCTS1	02172300	
MODS1	02196000	
MURS1	02168504	
NEWS1	341913081341500	
ORBS1	02173500	
PAGS1	344446080202600	
PASS1	02160990	
PBRS1	02169568	
PLBS1	02193900	
PNVS1	02171000	
PROS1	02167582	
PTWS1	02160991	
PVLS1	02171500	
RBGS1	021695045	
RBWS1	02169506	
SAPS1	02167716	
